no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,lead_time,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online
2,0,0,2,0,-0.8196839033013891,0,0,0,-0.6973177341448518,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0,0,2,0,1.1137502606184821,0,0,0,0.4695371349222381,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,1,1,0.6245681227592376,0,0,0,0.725676008619892,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,-0.9594502284040304,0,0,0,1.1241142565940203,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,2.558002286679109,0,0,0,-0.41271898559190295,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,1.6961099485461542,0,0,0,-0.48016888899895194,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True
2,0,0,3,0,-0.5634456406132133,0,0,0,-0.8965368581319159,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,0,0,0.6944512853105582,0,0,0,-2.945647847713147,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,3,0,-0.49356247806189274,0,0,0,-0.5245662937732121,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,2,5,0,1.0671614855842684,0,0,0,-0.11531329335407146,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,3,0,4.04884308777395,0,0,0,-0.9534566078425055,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,2,0,0.10044440362433274,0,0,0,-1.0829490384340972,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,2,1,0,-0.55179844685466,0,0,0,-0.640397984434262,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,3,0,-0.8080367095428356,0,0,0,1.4940926297128536,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,1,2,0,-0.5052096718204462,0,0,0,2.013485345821985,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,3,0,0.17032756617565337,0,0,0,0.9248951326069561,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,1,0,4,0,-0.4819152843033393,0,0,0,0.10240474928893407,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,-0.9478030346454769,0,0,0,-0.6973177341448518,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,0,3,0,0.9856311292743942,0,0,0,-0.8749073532418916,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,3.8741351813956477,0,0,0,-0.8111572335660312,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,1,0,-0.5867400281303202,0,0,0,2.2625092508058153,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,5,0,-0.6566231906816409,0,0,0,-0.6250296520124026,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,-0.2955601841664842,0,0,0,-1.2380553563954544,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,2,0,1.195280616928356,0,0,0,0.7541358834751869,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,2,0,2.0921145363369713,0,0,0,0.32723776064576376,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,0,-0.8196839033013891,0,0,0,-0.41271898559190295,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0,2,0,0,-0.8080367095428356,0,0,0,-0.5550183598683773,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,1,1,4,0,-0.5168568655789996,0,0,0,-0.140927180723837,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,4,0,-0.07426350275396887,0,0,0,0.48661305983541486,3,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,2,3,0,0.4731546038980428,0,0,0,0.7427519335330688,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,2.255175248956719,0,0,0,-0.6475129531480857,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,3,0,0.7526872541033254,0,0,0,-1.0721342859890852,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,2,0,1.2418693919625698,0,0,0,-0.24195973646013372,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,2,0,0.05385562859011898,0,0,0,-1.128200239454016,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,2,1,0,-0.9361558408869235,0,0,0,-0.21349986160483886,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,1,0,-0.016027533961201667,0,0,0,-0.6688578592895569,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,3,0,-0.5634456406132133,0,0,0,0.04263901209281501,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,2,0,0.06550282234867241,0,0,0,-1.2559850775542902,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,3,0,0.4731546038980428,0,0,0,0.4353852850958842,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,2.383294380300807,0,0,0,-0.8965368581319159,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,2,0,2.4065887678179143,0,0,0,0.32723776064576376,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,1,0,-0.9128614533698166,0,0,0,-0.6916257591737927,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True
3,0,0,3,0,1.765993111097475,0,0,0,1.2464917184717885,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,2,2,0,-0.6799175781987478,0,0,0,-0.6475129531480857,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,0,0,-0.9943918096796907,0,0,0,2.063290126818751,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,0,2,0,-0.6449759969230875,0,0,0,0.497997009777533,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,1,0,0.6944512853105582,0,0,0,-0.2561896738877812,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,2,0,-0.9827446159211373,1,0,6,-1.067296107263685,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
2,0,0,4,0,-0.3770905404763583,0,0,0,-0.7297619914798879,2,0,False,False,False,True,False,False,False,False,False,False,False,False,True
2,0,0,3,0,-0.5634456406132133,0,0,0,0.04263901209281501,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,2,0,-0.4236793155105721,0,0,0,-0.8111572335660312,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,1,0,1.2884581669967836,0,0,0,0.05117697454940339,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,2.185292086405399,0,0,0,-0.24195973646013372,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,0,-0.09755789027107575,0,0,0,-0.4867146602156695,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,3,0,2.1270561176126317,0,0,0,-0.7257776090001465,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,3,0,-0.7963895157842822,0,0,0,0.017309723471602555,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,1,3,0,0.8575119979303064,0,0,0,-0.11531329335407146,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,2,0,-0.13249947154673608,0,0,0,-0.6688578592895569,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,2,0,1.7892874986145817,0,0,0,0.2475501110509382,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,2,0,0.042208434831565535,0,0,0,-0.8894218894180921,3,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,3,0,2.383294380300807,0,0,0,-0.8410401021640908,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,1,0,-0.9710974221625838,0,0,0,0.725676008619892,2,0,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0,0,4,0,-0.7963895157842822,0,0,0,-1.1421455781331107,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,-0.7847423220257287,0,0,0,2.006370377108161,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True
3,0,1,2,0,0.927395160481627,0,0,0,1.229415793558611,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,4,0,-0.7498007407500684,0,0,0,1.0159667321438994,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,2,2,0,-0.8895670658527097,0,0,0,-1.3877542981343054,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,2,0,-0.7498007407500684,0,0,0,1.3517932554363792,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,4,0,-0.9012142596112631,0,0,0,-0.5834782347236722,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,3,0,-0.4819152843033393,0,0,0,-0.7172396465435582,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,3,0,-0.4819152843033393,0,0,0,-0.12812023703895423,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,2,3,0,-0.004380340202648226,0,0,0,-0.7684674212830889,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,3,0,-0.8895670658527097,0,0,0,-0.6973177341448518,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,2,2,0,-0.05096911523686199,0,0,0,-1.09575598211898,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,2,0,1.1719862294112493,0,0,0,-0.025664687559892853,2,1,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,1,3,0,-0.23732421537371703,0,0,0,-0.7562296750953119,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True
3,0,2,5,0,1.5097548484092993,0,0,0,3.0895532141006843,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,2,4,0,-0.19073544033950326,0,0,0,0.4695371349222381,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,2,0,-0.9943918096796907,0,0,0,-0.41271898559190295,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,1,1,0,-0.3654433467178049,0,0,0,-0.8111572335660312,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,2,0,0.9623367417572873,0,0,0,-0.5265584850130824,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,2,0,1.486460460892192,0,0,0,0.07109888694810988,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False
2,0,2,0,0,-0.5401512530961065,0,0,0,-0.10250634966918869,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,1.4049301045823182,0,0,0,0.05117697454940339,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,0,0,-0.8546254845770493,0,0,0,0.014179137237520133,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,2,0,0,-0.9594502284040304,0,0,0,1.3233333805810843,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,0.0887972098657793,0,0,0,0.40977139772611904,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True
3,0,0,3,0,-0.13249947154673608,0,0,0,0.7171380461633032,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,3,0,-0.9594502284040304,0,0,0,-0.6153532945616026,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,0,0,-0.8546254845770493,0,0,0,-0.5265584850130824,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0,1,4,0,0.4964489914151497,0,0,0,0.537840834574946,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,1,3,0,0.2867995037611878,0,0,0,1.3062574556679076,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,2,1,0,-0.9710974221625838,0,0,0,-1.09575598211898,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
2,0,0,1,0,-0.9827446159211373,0,0,0,1.0102747571728408,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0,1,0,0,-0.5401512530961065,0,0,0,0.7455979210185981,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,3,0,-0.633328803164534,0,0,0,-0.2704196113154286,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,0,3,0,-0.33050176544214455,0,0,0,-1.172882242976829,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,2,2,0,1.3583413295481044,1,3,6,-1.807252853501352,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False
2,0,1,3,0,0.6012737352421307,0,0,0,-0.8111572335660312,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,2,0,0.3683298600710619,0,0,0,-0.40560401687807923,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,0,2,0,-0.342148959200698,0,0,0,-0.6119381095789671,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,3,0,0.345035472553955,0,0,0,-0.40560401687807923,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0,2,2,0,0.9041007729645201,0,0,0,-0.09966036218365937,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,3,1,-0.3188545716835911,0,0,0,-0.3649063958350074,2,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,-0.4003849279934652,0,0,0,0.40977139772611904,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,0.1819747599342068,0,0,0,-0.6332830157204382,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,3,0,0.6828040915520047,0,0,0,-0.6475129531480857,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,-0.9012142596112631,0,0,0,-0.7684674212830889,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True
2,2,0,1,0,-0.27226579664937733,0,0,0,1.024504694600488,1,0,False,False,True,False,False,False,False,True,False,False,False,False,True
2,0,0,4,0,-0.9827446159211373,0,0,0,0.17924641139823033,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,3,0,-0.027674727719755106,0,0,0,-0.28180356125754674,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,0,1,0,-0.15579385906384294,0,0,0,-1.0246062949807428,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,2,2,0,-0.03932192147830855,0,0,0,-0.7684674212830889,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True
2,0,1,4,0,-0.12085227778818262,0,0,0,-0.4539858041320806,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,1,0,-0.9710974221625838,0,0,0,-0.967686545270153,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0,0,2,0,-0.9012142596112631,0,0,0,-1.3518948558166337,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,2,0,-0.7381535469915149,0,0,0,0.7541358834751869,3,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,2,5,0,0.21691634120986714,0,0,0,0.12801863665869964,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,2.69776861178175,0,0,0,0.4695371349222381,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1,0,1,0,-0.8546254845770493,0,0,0,0.1564785115139945,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,1,0,-0.19073544033950326,0,0,0,0.40977139772611904,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
